,Date,Open,High,Low,Close,Adj Close,Volume
64,1981-03-17,0.10825899988412857,0.109375,0.10825899988412857,0.10825899988412857,0.08462269604206085,43747200
65,1981-03-18,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,0.08985675126314163,36937600
66,1981-03-19,0.11439699679613113,0.11439699679613113,0.11383900046348572,0.11383900046348572,0.08898437023162842,37811200
67,1981-03-20,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,0.08985675126314163,14604800
68,1981-03-23,0.11941999942064285,0.12053599953651428,0.11941999942064285,0.11941999942064285,0.09334690868854523,22019200
69,1981-03-24,0.11941999942064285,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.0929107591509819,28156800
70,1981-03-25,0.11774600297212601,0.11774600297212601,0.11662899702787399,0.11662899702787399,0.09116523712873459,7056000
71,1981-03-26,0.11495500057935715,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.08942056447267532,12275200
72,1981-03-27,0.11104899644851685,0.11104899644851685,0.11049100011587143,0.11049100011587143,0.08636737614870071,12252800
73,1981-03-30,0.11049100011587143,0.11160700023174286,0.11049100011587143,0.11049100011587143,0.08636737614870071,9900800
74,1981-03-31,0.11049100011587143,0.11049100011587143,0.109375,0.109375,0.08549506962299347,15993600
75,1981-04-01,0.10881700366735458,0.10881700366735458,0.10825899988412857,0.10825899988412857,0.08462269604206085,34070400
76,1981-04-02,0.11774600297212601,0.11830399930477142,0.11774600297212601,0.11774600297212601,0.09203837811946869,31404800
77,1981-04-03,0.11830399930477142,0.11886200308799744,0.11830399930477142,0.11830399930477142,0.09247457981109619,16486400
78,1981-04-06,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.09072910994291306,22803200
79,1981-04-07,0.11551299691200256,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08985675126314163,10684800
80,1981-04-08,0.12053599953651428,0.12165199965238571,0.12053599953651428,0.12053599953651428,0.09421925991773605,21952000
81,1981-04-09,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.09596390277147293,12499200
82,1981-04-10,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,0.09727247059345245,33465600
83,1981-04-13,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,0.09727247059345245,16060800
84,1981-04-14,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,0.09727247059345245,6652800
85,1981-04-15,0.11886200308799744,0.11886200308799744,0.11830399930477142,0.11830399930477142,0.09247457981109619,34048000
86,1981-04-16,0.11216499656438828,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.08723969012498856,23878400
87,1981-04-20,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08985675126314163,35347200
88,1981-04-21,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.09596390277147293,28537600
89,1981-04-22,0.12723200023174286,0.12779000401496887,0.12723200023174286,0.12723200023174286,0.09945329278707504,18995200
90,1981-04-23,0.13057999312877655,0.13113799691200256,0.13057999312877655,0.13057999312877655,0.10207030177116394,58016000
91,1981-04-24,0.13057999312877655,0.13057999312877655,0.12946400046348572,0.12946400046348572,0.1011979952454567,35056000
92,1981-04-27,0.1289059966802597,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.10032562911510468,38528000
93,1981-04-28,0.12667399644851685,0.12667399644851685,0.12611599266529083,0.12611599266529083,0.09858093410730362,32188800
94,1981-04-29,0.125,0.125,0.12444200366735458,0.12444200366735458,0.09727247059345245,13641600
95,1981-04-30,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.09901712089776993,12611200
96,1981-05-01,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.09901712089776993,16553600
97,1981-05-04,0.12667399644851685,0.12667399644851685,0.12611599266529083,0.12611599266529083,0.09858093410730362,14448000
98,1981-05-05,0.12611599266529083,0.12611599266529083,0.125558003783226,0.125558003783226,0.09814480692148209,17539200
99,1981-05-06,0.12276799976825714,0.12276799976825714,0.12221000343561172,0.12221000343561172,0.0955277606844902,18950400
100,1981-05-07,0.12388399988412857,0.12444200366735458,0.12388399988412857,0.12388399988412857,0.09683627635240555,9363200
101,1981-05-08,0.125,0.125558003783226,0.125,0.125,0.09770861268043518,7907200
102,1981-05-11,0.12276799976825714,0.12276799976825714,0.12221000343561172,0.12221000343561172,0.0955277606844902,11939200
103,1981-05-12,0.12221000343561172,0.12388399988412857,0.12221000343561172,0.12221000343561172,0.0955277606844902,4256000
104,1981-05-13,0.12221000343561172,0.12332600355148315,0.12165199965238571,0.12165199965238571,0.09509158134460449,4905600
105,1981-05-14,0.1210940033197403,0.1210940033197403,0.11997800320386887,0.11997800320386887,0.09378307312726974,4928000
106,1981-05-15,0.12276799976825714,0.12444200366735458,0.12276799976825714,0.12276799976825714,0.09596390277147293,4905600
107,1981-05-18,0.125,0.12611599266529083,0.125,0.125,0.09770861268043518,4166400
108,1981-05-19,0.12332600355148315,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.09596390277147293,25424000
109,1981-05-20,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.09901712089776993,13283200
110,1981-05-21,0.13392899930477142,0.13448700308799744,0.13392899930477142,0.13392899930477142,0.10468810796737671,32211200
111,1981-05-22,0.140066996216774,0.141183003783226,0.140066996216774,0.140066996216774,0.10948601365089417,31427200
112,1981-05-26,0.140066996216774,0.140066996216774,0.13950900733470917,0.13950900733470917,0.10904987156391144,85344000
113,1981-05-27,0.14732100069522858,0.1478790044784546,0.14732100069522858,0.14732100069522858,0.11515620350837708,149497600
114,1981-05-28,0.14732100069522858,0.1478790044784546,0.14732100069522858,0.14732100069522858,0.11515620350837708,73987200
115,1981-05-29,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.11559243500232697,59382400
116,1981-06-01,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.11559243500232697,51251200
117,1981-06-02,0.141183003783226,0.141183003783226,0.140625,0.140625,0.10992216318845749,40432000
118,1981-06-03,0.140625,0.14174099266529083,0.140625,0.140625,0.10992216318845749,39446400
119,1981-06-04,0.14341500401496887,0.1439729928970337,0.14341500401496887,0.14341500401496887,0.11210308223962784,56067200
120,1981-06-05,0.14174099266529083,0.14174099266529083,0.141183003783226,0.141183003783226,0.1103583574295044,57680000
121,1981-06-08,0.1367190033197403,0.1367190033197403,0.13616099953651428,0.13616099953651428,0.10643281787633896,93497600
122,1981-06-09,0.13895100355148315,0.13950900733470917,0.13895100355148315,0.13895100355148315,0.10861363261938095,119593600
123,1981-06-10,0.140625,0.14229899644851685,0.140625,0.140625,0.10992216318845749,25222400
124,1981-06-11,0.14676299691200256,0.14732100069522858,0.14676299691200256,0.14676299691200256,0.11472006887197495,38976000
125,1981-06-12,0.14564700424671173,0.14564700424671173,0.14508900046348572,0.14508900046348572,0.1134115681052208,25804800
126,1981-06-15,0.14508900046348572,0.14508900046348572,0.1445309966802597,0.1445309966802597,0.11297539621591568,143763200
127,1981-06-16,0.14229899644851685,0.14229899644851685,0.14174099266529083,0.14174099266529083,0.11079449951648712,37251200
128,1981-06-17,0.140066996216774,0.140066996216774,0.13950900733470917,0.13950900733470917,0.10904987156391144,27574400
129,1981-06-18,0.13950900733470917,0.140066996216774,0.13895100355148315,0.13895100355148315,0.10861363261938095,23049600
130,1981-06-19,0.13560299575328827,0.13560299575328827,0.13504500687122345,0.13504500687122345,0.10556050390005112,27507200
131,1981-06-22,0.13057999312877655,0.13057999312877655,0.13002200424671173,0.13002200424671173,0.10163414478302002,10841600
132,1981-06-23,0.1322540044784546,0.1333709955215454,0.1322540044784546,0.1322540044784546,0.10337883234024048,15030400
133,1981-06-24,0.13002200424671173,0.13002200424671173,0.1289059966802597,0.1289059966802597,0.10076181590557098,23027200
134,1981-06-25,0.13169600069522858,0.1322540044784546,0.13169600069522858,0.13169600069522858,0.10294266045093536,24259200
135,1981-06-26,0.13113799691200256,0.13113799691200256,0.13002200424671173,0.13002200424671173,0.10163414478302002,23788800
136,1981-06-29,0.12667399644851685,0.12667399644851685,0.125558003783226,0.125558003783226,0.09814480692148209,10595200
137,1981-06-30,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.09072910994291306,35907200
138,1981-07-01,0.11551299691200256,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08985675126314163,170464000
139,1981-07-02,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08985675126314163,30284800
140,1981-07-06,0.11216499656438828,0.11216499656438828,0.11104899644851685,0.11104899644851685,0.08680354803800583,16531200
141,1981-07-07,0.11216499656438828,0.1132809966802597,0.11216499656438828,0.11216499656438828,0.08767586201429367,15836800
142,1981-07-08,0.11662899702787399,0.1171879991889,0.11662899702787399,0.11662899702787399,0.09116523712873459,16620800
143,1981-07-09,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.10770100355148315,0.08418650925159454,32883200
144,1981-07-10,0.09988799691200256,0.09988799691200256,0.09933000057935715,0.09933000057935715,0.07764319330453873,55171200
145,1981-07-13,0.1015629991889,0.10212100297212601,0.1015629991889,0.1015629991889,0.07938860356807709,45740800
146,1981-07-14,0.10602699965238571,0.10714299976825714,0.10602699965238571,0.10602699965238571,0.08287802338600159,19779200
147,1981-07-15,0.10881700366735458,0.109375,0.10881700366735458,0.10881700366735458,0.08505887538194656,10953600
148,1981-07-16,0.11160700023174286,0.11272300034761429,0.11160700023174286,0.11160700023174286,0.08723969012498856,15232000
149,1981-07-17,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.09029290825128555,19824000
150,1981-07-20,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.10770100355148315,0.08418650925159454,23654400
151,1981-07-21,0.10770100355148315,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.0837503969669342,31942400
152,1981-07-22,0.10212100297212601,0.10212100297212601,0.10100399702787399,0.10100399702787399,0.07895167171955109,22668800
153,1981-07-23,0.10379499942064285,0.10435300320386887,0.10379499942064285,0.10379499942064285,0.08113334327936172,34451200
154,1981-07-24,0.10714299976825714,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.0837503969669342,28851200
155,1981-07-27,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.08723969012498856,17337600
156,1981-07-28,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.10770100355148315,0.08418650925159454,22848000
157,1981-07-29,0.10658500343561172,0.10658500343561172,0.10602699965238571,0.10602699965238571,0.08287802338600159,15500800
158,1981-07-30,0.10993299633264542,0.11104899644851685,0.10993299633264542,0.10993299633264542,0.08593118190765381,9900800
159,1981-07-31,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.08723969012498856,10953600
160,1981-08-03,0.11160700023174286,0.11160700023174286,0.11049100011587143,0.11049100011587143,0.08636737614870071,12432000
161,1981-08-04,0.11216499656438828,0.11272300034761429,0.11216499656438828,0.11216499656438828,0.08767586201429367,31673600
162,1981-08-05,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.09029290825128555,17494400
163,1981-08-06,0.1132809966802597,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.08811203390359879,10528000
164,1981-08-07,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.08811203390359879,9206400
165,1981-08-10,0.11272300034761429,0.11272300034761429,0.11272300034761429,0.11272300034761429,0.08811203390359879,0
166,1981-08-11,0.11049100011587143,0.11049100011587143,0.109375,0.109375,0.08549506962299347,71456000
167,1981-08-12,0.10770100355148315,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.0837503969669342,26275200
168,1981-08-13,0.10435300320386887,0.10435300320386887,0.10379499942064285,0.10379499942064285,0.08113334327936172,27484800
169,1981-08-14,0.10323700308799744,0.10323700308799744,0.10212100297212601,0.10212100297212601,0.07982484996318817,24192000
170,1981-08-17,0.09988799691200256,0.09988799691200256,0.09877199679613113,0.09877199679613113,0.07720700651407242,18905600
171,1981-08-18,0.0976559966802597,0.0976559966802597,0.09653999656438828,0.09653999656438828,0.07546230405569077,17001600
172,1981-08-19,0.09653999656438828,0.09653999656438828,0.09542399644851685,0.09542399644851685,0.07458997517824173,20675200
173,1981-08-20,0.09653999656438828,0.09709800034761429,0.09653999656438828,0.09653999656438828,0.07546230405569077,17113600
174,1981-08-21,0.09096000343561172,0.09096000343561172,0.0898440033197403,0.0898440033197403,0.07022823393344879,41910400
175,1981-08-24,0.08482100069522858,0.08482100069522858,0.08426299691200256,0.08426299691200256,0.06586577743291855,23072000
176,1981-08-25,0.08649600297212601,0.08705399930477142,0.08649600297212601,0.08649600297212601,0.0676112249493599,40700800
177,1981-08-26,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06630190461874008,33600000
178,1981-08-27,0.08537899702787399,0.0859379991889,0.08537899702787399,0.08537899702787399,0.06673812121152878,25916800
179,1981-08-28,0.0898440033197403,0.09040199965238571,0.0898440033197403,0.0898440033197403,0.07022823393344879,38035200
180,1981-08-31,0.0898440033197403,0.09040199965238571,0.0898440033197403,0.0898440033197403,0.07022823393344879,40947200
181,1981-09-01,0.09542399644851685,0.09598200023174286,0.09542399644851685,0.09542399644851685,0.07458997517824173,37027200
182,1981-09-02,0.09709800034761429,0.0976559966802597,0.09709800034761429,0.09709800034761429,0.07589849084615707,19376000
183,1981-09-03,0.09319200366735458,0.09319200366735458,0.09207600355148315,0.09207600355148315,0.07197297364473343,37475200
184,1981-09-04,0.09151799976825714,0.09151799976825714,0.09096000343561172,0.09096000343561172,0.0711006298661232,15254400
185,1981-09-08,0.08872800320386887,0.08872800320386887,0.08816999942064285,0.08816999942064285,0.06891972571611404,25446400
186,1981-09-09,0.08816999942064285,0.08872800320386887,0.08816999942064285,0.08816999942064285,0.06891972571611404,30531200
187,1981-09-10,0.08872800320386887,0.08928599953651428,0.08872800320386887,0.08872800320386887,0.06935594230890274,34809600
188,1981-09-11,0.08816999942064285,0.08816999942064285,0.08761200308799744,0.08761200308799744,0.06848360598087311,17539200
189,1981-09-14,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06630190461874008,27686400
190,1981-09-15,0.08314699679613113,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.0645572617650032,19510400
191,1981-09-16,0.08147300034761429,0.08147300034761429,0.08091499656438828,0.08091499656438828,0.06324874609708786,19353600
192,1981-09-17,0.07924100011587143,0.07924100011587143,0.07868299633264542,0.07868299633264542,0.06150404363870621,19376000
193,1981-09-18,0.07924100011587143,0.07979899644851685,0.07924100011587143,0.07924100011587143,0.061940234154462814,26320000
194,1981-09-21,0.07979899644851685,0.08035700023174286,0.07979899644851685,0.07979899644851685,0.062376394867897034,49033600
195,1981-09-22,0.07589299976825714,0.07589299976825714,0.07533500343561172,0.07533500343561172,0.058887023478746414,47420800
196,1981-09-23,0.07477699965238571,0.07477699965238571,0.07366099953651428,0.07366099953651428,0.057578496634960175,28201600
197,1981-09-24,0.07366099953651428,0.07366099953651428,0.07310300320386887,0.07310300320386887,0.05714236572384834,18300800
198,1981-09-25,0.06473200023174286,0.06473200023174286,0.06361600011587143,0.06361600011587143,0.04972664639353752,34608000
199,1981-09-28,0.06417399644851685,0.06473200023174286,0.06417399644851685,0.06417399644851685,0.05016281455755234,91728000
200,1981-09-29,0.06752199679613113,0.06808000057935715,0.06752199679613113,0.06752199679613113,0.052779845893383026,94684800
201,1981-09-30,0.06808000057935715,0.06863799691200256,0.06808000057935715,0.06808000057935715,0.05321601405739784,49996800
202,1981-10-01,0.06808000057935715,0.06863799691200256,0.06808000057935715,0.06808000057935715,0.05321601405739784,61129600
203,1981-10-02,0.07366099953651428,0.0742190033197403,0.07366099953651428,0.07366099953651428,0.057578496634960175,45046400
204,1981-10-05,0.07589299976825714,0.07700899988412857,0.07589299976825714,0.07589299976825714,0.05932321771979332,43097600
205,1981-10-06,0.07589299976825714,0.07589299976825714,0.07533500343561172,0.07533500343561172,0.058887023478746414,28358400
206,1981-10-07,0.07979899644851685,0.08091499656438828,0.07979899644851685,0.07979899644851685,0.062376394867897034,38841600
207,1981-10-08,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.0645572617650032,31091200
208,1981-10-09,0.08314699679613113,0.08426299691200256,0.08314699679613113,0.08314699679613113,0.06499341875314713,54521600
209,1981-10-12,0.0859379991889,0.08649600297212601,0.0859379991889,0.0859379991889,0.06717506796121597,27350400
210,1981-10-13,0.0859379991889,0.08705399930477142,0.0859379991889,0.0859379991889,0.06717506796121597,44195200
211,1981-10-14,0.08147300034761429,0.08147300034761429,0.08091499656438828,0.08091499656438828,0.06324874609708786,30979200
212,1981-10-15,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.0645572617650032,29433600
213,1981-10-16,0.0820309966802597,0.0820309966802597,0.08147300034761429,0.08147300034761429,0.06368490308523178,36467200
214,1981-10-19,0.08314699679613113,0.08370500057935715,0.08314699679613113,0.08314699679613113,0.06499341875314713,20585600
215,1981-10-20,0.08761200308799744,0.08816999942064285,0.08761200308799744,0.08761200308799744,0.06848360598087311,35728000
216,1981-10-21,0.08761200308799744,0.08816999942064285,0.08761200308799744,0.08761200308799744,0.06848360598087311,76899200
217,1981-10-22,0.08761200308799744,0.08761200308799744,0.08705399930477142,0.08705399930477142,0.0680474042892456,32278400
218,1981-10-23,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06630190461874008,27910400
219,1981-10-26,0.08482100069522858,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06630190461874008,27283200
220,1981-10-27,0.08649600297212601,0.08761200308799744,0.08649600297212601,0.08649600297212601,0.0676112249493599,85590400
221,1981-10-28,0.08928599953651428,0.0898440033197403,0.08928599953651428,0.08928599953651428,0.06979206949472427,44172800
222,1981-10-29,0.08872800320386887,0.08872800320386887,0.08816999942064285,0.08816999942064285,0.06891972571611404,30486400
223,1981-10-30,0.08928599953651428,0.0898440033197403,0.08928599953651428,0.08928599953651428,0.06979206949472427,52729600
224,1981-11-02,0.08928599953651428,0.0898440033197403,0.08928599953651428,0.08928599953651428,0.06979206949472427,36915200
225,1981-11-03,0.08872800320386887,0.08872800320386887,0.08816999942064285,0.08816999942064285,0.06891972571611404,28380800
226,1981-11-04,0.08649600297212601,0.08649600297212601,0.0859379991889,0.0859379991889,0.06717506796121597,23811200
227,1981-11-05,0.08035700023174286,0.08035700023174286,0.07979899644851685,0.07979899644851685,0.062376394867897034,23363200
228,1981-11-06,0.08035700023174286,0.08091499656438828,0.08035700023174286,0.08035700023174286,0.06281256675720215,24595200
229,1981-11-09,0.08147300034761429,0.0820309966802597,0.08147300034761429,0.08147300034761429,0.06368490308523178,20384000
230,1981-11-10,0.0820309966802597,0.08258900046348572,0.0820309966802597,0.0820309966802597,0.06412108987569809,16755200
231,1981-11-11,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.08426299691200256,0.06586577743291855,27440000
232,1981-11-12,0.08705399930477142,0.08761200308799744,0.08705399930477142,0.08705399930477142,0.0680474042892456,39916800
233,1981-11-13,0.08147300034761429,0.08147300034761429,0.08091499656438828,0.08091499656438828,0.06324874609708786,21011200
234,1981-11-16,0.08035700023174286,0.08035700023174286,0.07979899644851685,0.07979899644851685,0.062376394867897034,22556800
235,1981-11-17,0.08147300034761429,0.0820309966802597,0.08147300034761429,0.08147300034761429,0.06368490308523178,35414400
236,1981-11-18,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.08426299691200256,0.06586577743291855,29142400
237,1981-11-19,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.08426299691200256,0.06586577743291855,40006400
238,1981-11-20,0.08482100069522858,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06630190461874008,38102400
239,1981-11-23,0.0820309966802597,0.0820309966802597,0.08091499656438828,0.08091499656438828,0.06324874609708786,22960000
240,1981-11-24,0.08091499656438828,0.08091499656438828,0.08035700023174286,0.08035700023174286,0.06281256675720215,22153600
241,1981-11-25,0.0820309966802597,0.08258900046348572,0.0820309966802597,0.0820309966802597,0.06412108987569809,52550400
242,1981-11-27,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.08426299691200256,0.06586577743291855,37251200
