Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-01-13,0.10686897711404028,0.10686897711404028,0.10643280297517776,0.10643280297517776,23049600,0.0,0.0
1981-01-14,0.10686898231506349,0.10730515647515342,0.10686898231506349,0.10686898231506348,14291200,0.0,0.0
1981-01-15,0.10904986411333084,0.10992220096688941,0.10904986411333084,0.10904986411333084,14067200,0.0,0.0
1981-01-16,0.10861367964318677,0.10861367964318677,0.10817750543355942,0.10817750543355942,13395200,0.0,0.0
1981-01-19,0.11472007632255554,0.11515625054866749,0.11472007632255554,0.11472007632255554,41574400,0.0,0.0
1981-01-20,0.11166688289598099,0.11166688289598099,0.11123070865869522,0.11123070865869522,30083200,0.0,0.0
1981-01-21,0.11341159045696259,0.114283927454975,0.11341159045696259,0.11341159045696259,15904000,0.0,0.0
1981-01-22,0.11472007632255554,0.11559242477477943,0.11472007632255554,0.11472007632255554,35548800,0.0,0.0
1981-01-23,0.11472003379418277,0.1151562078585987,0.11428385972976685,0.11428385972976685,11222400,0.0,0.0
1981-01-26,0.11297539858173965,0.11297539858173965,0.11253922432661057,0.11253922432661057,24640000,0.0,0.0
1981-01-27,0.11253920233888595,0.11253920233888595,0.11166686564683914,0.11166686564683914,23699200,0.0,0.0
1981-01-28,0.10861367964318677,0.10861367964318677,0.10817750543355942,0.10817750543355942,28156800,0.0,0.0
1981-01-29,0.10468810270233586,0.10468810270233586,0.104251928627491,0.104251928627491,43904000,0.0,0.0
1981-01-30,0.09945328238008487,0.09945328238008487,0.09858093410730362,0.09858093410730362,46188800,0.0,0.0
1981-02-02,0.09334688274837062,0.09334688274837062,0.09291071444749832,0.09291071444749832,23766400,0.0,0.0
1981-02-03,0.09640009701251984,0.09683626537158933,0.09640009701251984,0.09640009701251984,19152000,0.0,0.0
1981-02-04,0.09988943487405777,0.10032559726817533,0.09988943487405777,0.09988943487405777,27865600,0.0,0.0
1981-02-05,0.09988943487405777,0.10076177131006286,0.09988943487405777,0.09988943487405777,7929600,0.0,0.0
1981-02-06,0.10032565891742706,0.10076183322733993,0.10032565891742706,0.10032565891742706,13865600,0.0,0.0
1981-02-09,0.09596394645311775,0.09596394645311775,0.09509160369634628,0.09509160369634628,16755200,0.0,0.0
1981-02-10,0.09509160369634628,0.09552777798667617,0.09509160369634628,0.09509160369634628,18345600,0.0,0.0
1981-02-11,0.09247454644923742,0.09247454644923742,0.09203837811946869,0.09203837811946869,13843200,0.0,0.0
1981-02-12,0.0916022140831804,0.0916022140831804,0.09116525948047638,0.09116525948047638,14560000,0.0,0.0
1981-02-13,0.08985674255579587,0.08985674255579587,0.0889844000339508,0.0889844000339508,11155200,0.0,0.0
1981-02-17,0.09116525948047638,0.0916022140831804,0.09116525948047638,0.09116525948047638,12275200,0.0,0.0
1981-02-18,0.09509160369634628,0.09596394645311775,0.09509160369634628,0.09509160369634628,19241600,0.0,0.0
1981-02-19,0.08985676108723659,0.08985676108723659,0.08942058682441711,0.08942058682441711,22310400,0.0,0.0
1981-02-20,0.08505884779239314,0.08505884779239314,0.08462267369031905,0.08462267369031906,24371200,0.0,0.0
1981-02-23,0.0859312191605568,0.0863673934393304,0.0859312191605568,0.0859312191605568,14112000,0.0,0.0
1981-02-24,0.08375035859993439,0.08375035859993439,0.08287801593542099,0.08287801593542099,16979200,0.0,0.0
1981-02-25,0.08811206370592117,0.08854823208556069,0.08811206370592117,0.08811206370592117,19488000,0.0,0.0
1981-02-26,0.08942058682441711,0.08985676108723659,0.08942058682441711,0.08942058682441711,10841600,0.0,0.0
1981-02-27,0.09247457981109619,0.09334692260923338,0.09247457981109619,0.09247457981109619,14761600,0.0,0.0
1981-03-02,0.09291071444749832,0.09334688274837062,0.09291071444749832,0.09291071444749832,11760000,0.0,0.0
1981-03-03,0.09203837290854336,0.09203837290854336,0.09160219877958298,0.09160219877958298,16172800,0.0,0.0
1981-03-04,0.0911652709250305,0.0911652709250305,0.09072910249233246,0.09072910249233246,13708800,0.0,0.0
1981-03-05,0.09072905246504613,0.09072905246504613,0.09029287844896317,0.09029287844896317,5376000,0.0,0.0
1981-03-06,0.09029292952616814,0.09029292952616814,0.08942058682441711,0.08942058682441711,11603200,0.0,0.0
1981-03-09,0.08287800495807683,0.08287800495807683,0.08244183659553528,0.08244183659553528,15321600,0.0,0.0
1981-03-10,0.07895169060213443,0.07895169060213443,0.07851552218198776,0.07851552218198776,28380800,0.0,0.0
1981-03-11,0.07633465407289614,0.07633465407289614,0.07546231150627136,0.07546231150627136,29859200,0.0,0.0
1981-03-12,0.07851552218198776,0.07895169060213443,0.07851552218198776,0.07851552218198776,59248000,0.0,0.0
1981-03-13,0.07807930935508885,0.07807930935508885,0.07764314115047455,0.07764314115047455,231302400,0.0,0.0
1981-03-16,0.08069715648889542,0.08156949909182179,0.08069715648889542,0.08069715648889542,37228800,0.0,0.0
1981-03-17,0.08462267369031905,0.08549501607058144,0.08462267369031905,0.08462267369031906,43747200,0.0,0.0
1981-03-18,0.08985675871372223,0.09072910139243083,0.08985675871372223,0.08985675871372223,36937600,0.0,0.0
1981-03-19,0.08942056838292997,0.08942056838292997,0.0889844000339508,0.0889844000339508,37811200,0.0,0.0
1981-03-20,0.08985675871372223,0.09072910139243083,0.08985675871372223,0.08985675871372223,14604800,0.0,0.0
1981-03-23,0.09334688633680344,0.09421922879596864,0.09334688633680344,0.09334688633680344,22019200,0.0,0.0
1981-03-24,0.09334688274837062,0.09334688274837062,0.09291071444749832,0.09291071444749832,28156800,0.0,0.0
1981-03-25,0.09203838828501058,0.09203838828501058,0.09116525948047638,0.09116525948047638,7056000,0.0,0.0
1981-03-26,0.08985676108723659,0.08985676108723659,0.08942058682441711,0.08942058682441711,12275200,0.0,0.0
1981-03-27,0.08680354451626587,0.08680354451626587,0.08636737614870071,0.08636737614870071,12252800,0.0,0.0
1981-03-30,0.08636737614870071,0.08723971870771802,0.08636737614870071,0.08636737614870071,9900800,0.0,0.0
1981-03-31,0.08636736739006169,0.08636736739006169,0.08549502491950989,0.08549502491950989,15993600,0.0,0.0
1981-04-01,0.08505884779239314,0.08505884779239314,0.08462267369031905,0.08462267369031906,34070400,0.0,0.0
1981-04-02,0.09203837811946869,0.09247454644923742,0.09203837811946869,0.09203837811946869,31404800,0.0,0.0
1981-04-03,0.09247457981109619,0.09291075412210907,0.09247457981109619,0.09247457981109619,16486400,0.0,0.0
1981-04-06,0.0911652709250305,0.0911652709250305,0.09072910249233246,0.09072910249233246,22803200,0.0,0.0
1981-04-07,0.09029292714113263,0.09029292714113263,0.08985675871372223,0.08985675871372223,10684800,0.0,0.0
1981-04-08,0.09421924501657486,0.0950915876259209,0.09421924501657486,0.09421924501657486,21952000,0.0,0.0
1981-04-09,0.09596391022205351,0.09640008434770636,0.09596391022205351,0.09596391022205353,12499200,0.0,0.0
1981-04-10,0.09727244079113007,0.09770860915574438,0.09727244079113007,0.09727244079113007,33465600,0.0,0.0
1981-04-13,0.09727244079113007,0.09770860915574438,0.09727244079113007,0.09727244079113007,16060800,0.0,0.0
1981-04-14,0.09727244079113007,0.09770860915574438,0.09727244079113007,0.09727244079113007,6652800,0.0,0.0
1981-04-15,0.09291075412210907,0.09291075412210907,0.09247457981109619,0.09247457981109619,34048000,0.0,0.0
1981-04-16,0.08767588081314273,0.08767588081314273,0.08723971247673035,0.08723971247673035,23878400,0.0,0.0
1981-04-20,0.08985675871372223,0.09029292714113263,0.08985675871372223,0.08985675871372223,35347200,0.0,0.0
1981-04-21,0.09596391022205351,0.09640008434770636,0.09596391022205351,0.09596391022205353,28537600,0.0,0.0
1981-04-22,0.09945327788591386,0.09988945200259432,0.09945327788591386,0.09945327788591385,18995200,0.0,0.0
1981-04-23,0.10207033157348634,0.10250650582812096,0.10207033157348634,0.10207033157348633,58016000,0.0,0.0
1981-04-24,0.10207030956713277,0.10207030956713277,0.1011979728937149,0.1011979728937149,35056000,0.0,0.0
1981-04-27,0.10076183322733993,0.10076183322733993,0.10032565891742706,0.10032565891742706,38528000,0.0,0.0
1981-04-28,0.09901710824369424,0.09901710824369424,0.09858093410730362,0.09858093410730362,32188800,0.0,0.0
1981-04-29,0.09770860915574438,0.09770860915574438,0.09727244079113007,0.09727244079113007,13641600,0.0,0.0
1981-04-30,0.09901710599660873,0.09988945424959299,0.09901710599660873,0.09901710599660873,12611200,0.0,0.0
1981-05-01,0.09901710599660873,0.09988945424959299,0.09901710599660873,0.09901710599660873,16553600,0.0,0.0
1981-05-04,0.09901710824369424,0.09901710824369424,0.09858093410730362,0.09858093410730362,14448000,0.0,0.0
1981-05-05,0.09858095459960536,0.09858095459960536,0.09814479202032088,0.09814479202032089,17539200,0.0,0.0
1981-05-06,0.09596394404113018,0.09596394404113018,0.0955277755856514,0.0955277755856514,18950400,0.0,0.0
1981-05-07,0.09683626145124435,0.09727243561654252,0.09683626145124435,0.09683626145124435,9363200,0.0,0.0
1981-05-08,0.09770862013101576,0.09814479436851097,0.09770862013101576,0.09770862013101578,7907200,0.0,0.0
1981-05-11,0.09596394404113018,0.09596394404113018,0.0955277755856514,0.0955277755856514,11939200,0.0,0.0
1981-05-12,0.0955277755856514,0.0968362867759759,0.0955277755856514,0.0955277755856514,4256000,0.0,0.0
1981-05-13,0.09552777798667617,0.09640012074344761,0.09509160369634628,0.09509160369634628,4905600,0.0,0.0
1981-05-14,0.09465541570409167,0.09465541570409167,0.09378307312726974,0.09378307312726974,4928000,0.0,0.0
1981-05-15,0.09596391022205351,0.09727242677512593,0.09596391022205351,0.09596391022205353,4905600,0.0,0.0
1981-05-18,0.09770862013101576,0.09858095695823098,0.09770862013101576,0.09770862013101578,4166400,0.0,0.0
1981-05-19,0.09640008434770636,0.09640008434770636,0.09596391022205351,0.09596391022205353,25424000,0.0,0.0
1981-05-20,0.09901710599660873,0.09988945424959299,0.09901710599660873,0.09901710599660873,13283200,0.0,0.0
1981-05-21,0.1046881452202797,0.10512431947227195,0.1046881452202797,0.1046881452202797,32211200,0.0,0.0
1981-05-22,0.10948599129915237,0.11035833951829496,0.10948599129915237,0.10948599129915237,31427200,0.0,0.0
1981-05-26,0.10948602671622236,0.10948602671622236,0.10904986411333084,0.10904986411333084,85344000,0.0,0.0
1981-05-27,0.11515624821186066,0.11559242242912154,0.11515624821186066,0.11515624821186066,149497600,0.0,0.0
1981-05-28,0.11515624821186066,0.11559242242912154,0.11515624821186066,0.11515624821186066,73987200,0.0,0.0
1981-05-29,0.11559239029884338,0.11602934479554902,0.11559239029884338,0.11559239029884338,59382400,0.0,0.0
1981-06-01,0.11559239029884338,0.11602934479554902,0.11559239029884338,0.11559239029884338,51251200,0.0,0.0
1981-06-02,0.11035840461052103,0.11035840461052103,0.10992223024368288,0.10992223024368286,40432000,0.0,0.0
1981-06-03,0.10992223024368288,0.11079456732958054,0.10992223024368288,0.10992223024368286,39446400,0.0,0.0
1981-06-04,0.11210305243730545,0.11253921500854533,0.11210305243730545,0.11210305243730545,56067200,0.0,0.0
1981-06-05,0.1107945648422557,0.1107945648422557,0.11035840213298799,0.11035840213298798,57680000,0.0,0.0
1981-06-08,0.10686897711404028,0.10686897711404028,0.10643280297517776,0.10643280297517776,93497600,0.0,0.0
1981-06-09,0.10861366242170335,0.10904983656217214,0.10861366242170335,0.10861366242170334,119593600,0.0,0.0
1981-06-10,0.10992223024368288,0.1112307416964187,0.10992223024368288,0.10992223024368286,25222400,0.0,0.0
1981-06-11,0.11472007632255554,0.11515625054866749,0.11472007632255554,0.11472007632255554,38976000,0.0,0.0
1981-06-12,0.11384776477985753,0.11384776477985753,0.11341159045696259,0.11341159045696259,25804800,0.0,0.0
1981-06-15,0.1134115629825651,0.1134115629825651,0.11297538876533508,0.11297538876533508,143763200,0.0,0.0
1981-06-16,0.1112307184958313,0.1112307184958313,0.1107945442199707,0.1107945442199707,37251200,0.0,0.0
1981-06-17,0.10948602671622236,0.10948602671622236,0.10904986411333084,0.10904986411333084,27574400,0.0,0.0
1981-06-18,0.10904983656217214,0.10948599905486832,0.10861366242170335,0.10861366242170334,23049600,0.0,0.0
1981-06-19,0.10599664410221651,0.10599664410221651,0.10556048154830933,0.10556048154830933,27507200,0.0,0.0
1981-06-22,0.10207032225120462,0.10207032225120462,0.10163415968418121,0.10163415968418121,10841600,0.0,0.0
1981-06-23,0.10337887704372405,0.10425199449795916,0.10337887704372405,0.10337887704372406,15030400,0.0,0.0
1981-06-24,0.10163411176984345,0.10163411176984345,0.10076176375150682,0.1007617637515068,23027200,0.0,0.0
1981-06-25,0.10294266790151596,0.10337884210453795,0.10294266790151596,0.10294266790151596,24259200,0.0,0.0
1981-06-26,0.1025064964660026,0.1025064964660026,0.10163415968418121,0.10163415968418121,23788800,0.0,0.0
1981-06-29,0.09901712882666476,0.09901712882666476,0.09814479202032088,0.09814479202032089,10595200,0.0,0.0
1981-06-30,0.0911652709250305,0.0911652709250305,0.09072910249233246,0.09072910249233246,35907200,0.0,0.0
1981-07-01,0.09029292714113263,0.09029292714113263,0.08985675871372223,0.08985675871372223,170464000,0.0,0.0
1981-07-02,0.08985675871372223,0.09029292714113263,0.08985675871372223,0.08985675871372223,30284800,0.0,0.0
1981-07-06,0.08767589815787137,0.08767589815787137,0.08680355548858643,0.08680355548858643,16531200,0.0,0.0
1981-07-07,0.08767589926719666,0.08854824194751898,0.08767589926719666,0.08767589926719666,15836800,0.0,0.0
1981-07-08,0.09116525948047638,0.0916022140831804,0.09116525948047638,0.09116525948047638,16620800,0.0,0.0
1981-07-09,0.08462268503885688,0.08462268503885688,0.08418651670217513,0.08418651670217514,32883200,0.0,0.0
1981-07-10,0.07807930935508885,0.07807930935508885,0.07764314115047455,0.07764314115047455,55171200,0.0,0.0
1981-07-13,0.07938862591981888,0.07982480005766587,0.07938862591981888,0.07938862591981888,45740800,0.0,0.0
1981-07-14,0.08287801593542099,0.08375035859993439,0.08287801593542099,0.08287801593542099,19779200,0.0,0.0
1981-07-15,0.08505886793136597,0.08549503631282372,0.08505886793136597,0.08505886793136597,10953600,0.0,0.0
1981-07-16,0.08723971247673035,0.08811205497344168,0.08723971247673035,0.08723971247673035,15232000,0.0,0.0
1981-07-17,0.09029287844896317,0.09072905246504613,0.09029287844896317,0.09029287844896317,19824000,0.0,0.0
1981-07-20,0.08462268503885688,0.08462268503885688,0.08418651670217513,0.08418651670217514,23654400,0.0,0.0
1981-07-21,0.08418651898526715,0.08418651898526715,0.08375034481287003,0.08375034481287003,31942400,0.0,0.0
1981-07-22,0.07982482299867645,0.07982482299867645,0.07895169407129288,0.07895169407129288,22668800,0.0,0.0
1981-07-23,0.08113332092761993,0.08156949511978721,0.08113332092761993,0.08113332092761993,34451200,0.0,0.0
1981-07-24,0.08375034481287003,0.08418651898526715,0.08375034481287003,0.08375034481287003,28851200,0.0,0.0
1981-07-27,0.08723971247673035,0.08767588081314273,0.08723971247673035,0.08723971247673035,17337600,0.0,0.0
1981-07-28,0.08462268503885688,0.08462268503885688,0.08418651670217513,0.08418651670217514,22848000,0.0,0.0
1981-07-29,0.08331419017962154,0.08331419017962154,0.08287801593542099,0.08287801593542099,15500800,0.0,0.0
1981-07-30,0.0859312191605568,0.08680356189421588,0.0859312191605568,0.0859312191605568,9900800,0.0,0.0
1981-07-31,0.08723971247673035,0.08767588081314273,0.08723971247673035,0.08723971247673035,10953600,0.0,0.0
1981-08-03,0.08723971870771802,0.08723971870771802,0.08636737614870071,0.08636737614870071,12432000,0.0,0.0
1981-08-04,0.08767589926719666,0.08811207351930171,0.08767589926719666,0.08767589926719666,31673600,0.0,0.0
1981-08-05,0.09029287844896317,0.09072905246504613,0.09029287844896317,0.09029287844896317,17494400,0.0,0.0
1981-08-06,0.08854823208556069,0.08854823208556069,0.08811206370592117,0.08811206370592117,10528000,0.0,0.0
1981-08-07,0.08811206370592117,0.08854823208556069,0.08811206370592117,0.08811206370592117,9206400,0.0,0.0
1981-08-10,0.08811206370592117,0.08811206370592117,0.08811206370592117,0.08811206370592117,0,0.0,0.0
1981-08-11,0.08636736739006169,0.08636736739006169,0.08549502491950989,0.08549502491950989,71456000,0.0,0.0
1981-08-12,0.08418651898526715,0.08418651898526715,0.08375034481287003,0.08375034481287003,26275200,0.0,0.0
1981-08-13,0.08156949511978721,0.08156949511978721,0.08113332092761993,0.08113332092761993,27484800,0.0,0.0
1981-08-14,0.08069716283236557,0.08069716283236557,0.07982482016086578,0.07982482016086578,24192000,0.0,0.0
1981-08-17,0.07807934165750444,0.07807934165750444,0.07720699906349182,0.07720699906349182,18905600,0.0,0.0
1981-08-18,0.07633465407289614,0.07633465407289614,0.07546231150627136,0.07546231150627136,17001600,0.0,0.0
1981-08-19,0.07546232535554437,0.07546232535554437,0.07458998262882233,0.07458998262882233,20675200,0.0,0.0
1981-08-20,0.07546231150627136,0.07589848570152727,0.07546231150627136,0.07546231150627136,17113600,0.0,0.0
1981-08-21,0.07110062895420596,0.07110062895420596,0.07022828608751297,0.07022828608751297,41910400,0.0,0.0
1981-08-24,0.06630189922515857,0.06630189922515857,0.06586572527885437,0.06586572527885437,23072000,0.0,0.0
1981-08-25,0.06761123985052109,0.06804740825814518,0.06761123985052109,0.06761123985052109,40700800,0.0,0.0
1981-08-26,0.06673814777258595,0.06673814777258595,0.06630197912454605,0.06630197912454605,33600000,0.0,0.0
1981-08-27,0.06673811376094818,0.06717506841155141,0.06673811376094818,0.06673811376094818,25916800,0.0,0.0
1981-08-28,0.07022828608751297,0.07066445460891495,0.07022828608751297,0.07022828608751297,38035200,0.0,0.0
1981-08-31,0.07022828608751297,0.07066445460891495,0.07022828608751297,0.07022828608751297,40947200,0.0,0.0
1981-09-01,0.07458998262882233,0.0750261569041274,0.07458998262882233,0.07458998262882233,37027200,0.0,0.0
1981-09-02,0.07589847594499588,0.07633464426029656,0.07589847594499588,0.07589847594499588,19376000,0.0,0.0
1981-09-03,0.07284527882910813,0.07284527882910813,0.07197293639183044,0.07197293639183044,37475200,0.0,0.0
1981-09-04,0.07153677590426026,0.07153677590426026,0.07110060751438141,0.07110060751438141,15254400,0.0,0.0
1981-09-08,0.06935589978826093,0.06935589978826093,0.06891972571611404,0.06891972571611404,25446400,0.0,0.0
1981-09-09,0.06891972571611404,0.06935589978826093,0.06891972571611404,0.06891972571611404,30531200,0.0,0.0
1981-09-10,0.06935591250658035,0.06979208083482535,0.06935591250658035,0.06935591250658035,34809600,0.0,0.0
1981-09-11,0.06891973704794674,0.06891973704794674,0.06848356872797012,0.06848356872797012,17539200,0.0,0.0
1981-09-14,0.06673814777258595,0.06673814777258595,0.06630197912454605,0.06630197912454605,27686400,0.0,0.0
1981-09-15,0.06499340019911372,0.06499340019911372,0.06455723196268082,0.06455723196268082,19510400,0.0,0.0
1981-09-16,0.06368492036768048,0.06368492036768048,0.06324874609708786,0.06324874609708786,19353600,0.0,0.0
1981-09-17,0.061940255305662585,0.061940255305662585,0.06150408089160919,0.06150408089160919,19376000,0.0,0.0
1981-09-18,0.06194021925330162,0.06237638758959289,0.06194021925330162,0.06194021925330162,26320000,0.0,0.0
1981-09-21,0.06237638741731644,0.0628125615762896,0.06237638741731644,0.06237638741731644,49033600,0.0,0.0
1981-09-22,0.059323195568299514,0.059323195568299514,0.05888702720403671,0.05888702720403671,47420800,0.0,0.0
1981-09-23,0.058450869231706094,0.058450869231706094,0.05757852643728256,0.05757852643728256,28201600,0.0,0.0
1981-09-24,0.05757851549981088,0.05757851549981088,0.05714234709739685,0.05714234709739685,18300800,0.0,0.0
1981-09-25,0.050598981352431856,0.050598981352431856,0.04972663894295693,0.049726638942956924,34608000,0.0,0.0
1981-09-28,0.05016282945871353,0.05059900376862641,0.05016282945871353,0.05016282945871353,91728000,0.0,0.0
1981-09-29,0.052779827266931534,0.053216001324133747,0.052779827266931534,0.052779827266931534,94684800,0.0,0.0
1981-09-30,0.05321602150797844,0.053652189906726,0.05321602150797844,0.05321602150797844,49996800,0.0,0.0
1981-10-01,0.05321602150797844,0.053652189906726,0.05321602150797844,0.05321602150797844,61129600,0.0,0.0
1981-10-02,0.05757852643728256,0.0580147007464386,0.05757852643728256,0.05757852643728256,45046400,0.0,0.0
1981-10-05,0.05932320281863213,0.06019554547766019,0.05932320281863213,0.059323202818632126,43097600,0.0,0.0
1981-10-06,0.059323195568299514,0.059323195568299514,0.05888702720403671,0.05888702720403671,28358400,0.0,0.0
1981-10-07,0.06237638741731644,0.06324872991137621,0.06237638741731644,0.06237638741731644,38841600,0.0,0.0
1981-10-08,0.06455723196268082,0.06499340019911372,0.06455723196268082,0.06455723196268082,31091200,0.0,0.0
1981-10-09,0.06499341130256653,0.06586575374834827,0.06499341130256653,0.06499341130256653,54521600,0.0,0.0
1981-10-12,0.06717506051063538,0.0676112347089778,0.06717506051063538,0.06717506051063538,27350400,0.0,0.0
1981-10-13,0.06717506051063538,0.06804740308343316,0.06717506051063538,0.06717506051063538,44195200,0.0,0.0
1981-10-14,0.06368492036768048,0.06368492036768048,0.06324874609708786,0.06324874609708786,30979200,0.0,0.0
1981-10-15,0.06455723196268082,0.06499340019911372,0.06455723196268082,0.06455723196268082,29433600,0.0,0.0
1981-10-16,0.06412108641678847,0.06412108641678847,0.06368491798639297,0.06368491798639297,36467200,0.0,0.0
1981-10-19,0.06499341130256653,0.0654295854374005,0.06499341130256653,0.06499341130256653,20585600,0.0,0.0
1981-10-20,0.06848356872797012,0.06891973704794674,0.06848356872797012,0.06848356872797012,35728000,0.0,0.0
1981-10-21,0.06848356872797012,0.06891973704794674,0.06848356872797012,0.06848356872797012,76899200,0.0,0.0
1981-10-22,0.06848357849531712,0.06848357849531712,0.0680474042892456,0.0680474042892456,32278400,0.0,0.0
1981-10-23,0.06673814777258595,0.06673814777258595,0.06630197912454605,0.06630197912454605,27910400,0.0,0.0
1981-10-26,0.06630197912454605,0.06673814777258595,0.06630197912454605,0.06630197912454605,27283200,0.0,0.0
1981-10-27,0.06761123985052109,0.06848358248965677,0.06761123985052109,0.06761123985052109,85590400,0.0,0.0
1981-10-28,0.06979208439588547,0.0702282585702722,0.06979208439588547,0.06979208439588547,44172800,0.0,0.0
1981-10-29,0.06935589978826093,0.06935589978826093,0.06891972571611404,0.06891972571611404,30486400,0.0,0.0
1981-10-30,0.06979208439588547,0.0702282585702722,0.06979208439588547,0.06979208439588547,52729600,0.0,0.0
1981-11-02,0.06979208439588547,0.0702282585702722,0.06979208439588547,0.06979208439588547,36915200,0.0,0.0
1981-11-03,0.06935589978826093,0.06935589978826093,0.06891972571611404,0.06891972571611404,28380800,0.0,0.0
1981-11-04,0.0676112347089778,0.0676112347089778,0.06717506051063538,0.06717506051063538,23811200,0.0,0.0
1981-11-05,0.0628125615762896,0.0628125615762896,0.06237638741731644,0.06237638741731644,23363200,0.0,0.0
1981-11-06,0.06281255185604095,0.06324872012363049,0.06281255185604095,0.06281255185604095,24595200,0.0,0.0
1981-11-09,0.06368491798639297,0.06412108641678847,0.06368491798639297,0.06368491798639297,20384000,0.0,0.0
1981-11-10,0.06412109732627869,0.06455727165477221,0.06412109732627869,0.06412109732627869,16755200,0.0,0.0
1981-11-11,0.06586572527885437,0.06630189922515857,0.06586572527885437,0.06586572527885437,27440000,0.0,0.0
1981-11-12,0.0680474042892456,0.06848357849531712,0.0680474042892456,0.0680474042892456,39916800,0.0,0.0
1981-11-13,0.06368492036768048,0.06368492036768048,0.06324874609708786,0.06324874609708786,21011200,0.0,0.0
1981-11-16,0.0628125615762896,0.0628125615762896,0.06237638741731644,0.06237638741731644,22556800,0.0,0.0
1981-11-17,0.06368491798639297,0.06412108641678847,0.06368491798639297,0.06368491798639297,35414400,0.0,0.0
1981-11-18,0.06586572527885437,0.06630189922515857,0.06586572527885437,0.06586572527885437,29142400,0.0,0.0
1981-11-19,0.06586572527885437,0.06630189922515857,0.06586572527885437,0.06586572527885437,40006400,0.0,0.0
1981-11-20,0.06630197912454605,0.06673814777258595,0.06630197912454605,0.06630197912454605,38102400,0.0,0.0
1981-11-23,0.06412108881438507,0.06412108881438507,0.06324874609708786,0.06324874609708786,22960000,0.0,0.0
1981-11-24,0.06324872012363049,0.06324872012363049,0.06281255185604095,0.06281255185604095,22153600,0.0,0.0
1981-11-25,0.06412109732627869,0.06455727165477221,0.06412109732627869,0.06412109732627869,52550400,0.0,0.0
1981-11-27,0.06586572527885437,0.06630189922515857,0.06586572527885437,0.06586572527885437,37251200,0.0,0.0
1981-11-30,0.0654295854374005,0.0654295854374005,0.06499341130256653,0.06499341130256653,23968000,0.0,0.0
1981-12-01,0.06499341130256653,0.0654295854374005,0.06499341130256653,0.06499341130256653,23385600,0.0,0.0
1981-12-02,0.06542960554361343,0.06586577398859372,0.06542960554361343,0.06542960554361343,37564800,0.0,0.0
1981-12-03,0.06499340019911372,0.06499340019911372,0.06455723196268082,0.06455723196268082,20428800,0.0,0.0
1981-12-04,0.06630197912454605,0.06673814777258595,0.06630197912454605,0.06630197912454605,137155200,0.0,0.0
1981-12-07,0.06673811376094818,0.06717506841155141,0.06673811376094818,0.06673811376094818,59292800,0.0,0.0
1981-12-08,0.06630194825746202,0.06630194825746202,0.06542960554361343,0.06542960554361343,50624000,0.0,0.0
1981-12-09,0.06586572527885437,0.06630189922515857,0.06586572527885437,0.06586572527885437,34272000,0.0,0.0
1981-12-10,0.06586572527885437,0.06630189922515857,0.06586572527885437,0.06586572527885437,37408000,0.0,0.0
1981-12-11,0.06586577398859372,0.06630194825746202,0.06542960554361343,0.06542960554361343,76092800,0.0,0.0
